Device: cuda
/home/hailong/miniforge3/envs/USEF-TFGridNet/lib/python3.8/site-packages/torch/nn/utils/weight_norm.py:134: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)
Generator params: 7.81M
Discriminator params: 70.72M
Starting training from step 0 (phase 1)
step   31600 | phase 1 | loss_G 11.1481 | sep 9.0794 | stft 1.3200 | l1 0.0170 | amp 0.0718 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.76 | rss 1392MB | 0.51s
step   31700 | phase 1 | loss_G 10.3513 | sep 9.6094 | stft 1.1066 | l1 0.0274 | amp 0.2092 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.56 | rss 1392MB | 0.51s
step   31800 | phase 1 | loss_G 8.0596 | sep 5.0519 | stft 1.1026 | l1 0.0417 | amp 0.3039 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.82 | rss 1392MB | 0.51s
step   31900 | phase 1 | loss_G 8.3132 | sep 6.7503 | stft 0.9832 | l1 0.0440 | amp 0.1246 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.69 | rss 1392MB | 0.52s
step   32000 | phase 1 | loss_G 10.6550 | sep 6.3736 | stft 1.4905 | l1 0.0317 | amp 0.1191 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.71 | rss 1392MB | 0.49s
step   32100 | phase 1 | loss_G 3.6285 | sep -2.4074 | stft 0.9613 | l1 0.0519 | amp 1.2410 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.33 | rss 1392MB | 0.51s
step   32200 | phase 1 | loss_G 6.6330 | sep 3.7232 | stft 0.9494 | l1 0.0492 | amp 0.0156 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.87 | rss 1392MB | 0.51s
step   32300 | phase 1 | loss_G 10.2040 | sep 6.3707 | stft 1.4017 | l1 0.0204 | amp 0.0045 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.10 | rss 1392MB | 0.51s
step   32400 | phase 1 | loss_G 9.5400 | sep 7.9040 | stft 1.1129 | l1 0.0473 | amp 0.1594 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.68 | rss 1392MB | 0.51s
step   32500 | phase 1 | loss_G 8.8077 | sep 4.7675 | stft 1.2821 | l1 0.0267 | amp 0.0869 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.67 | rss 1392MB | 0.51s
step   32600 | phase 1 | loss_G 3.8063 | sep -1.9971 | stft 0.9562 | l1 0.0477 | amp 0.9832 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.36 | rss 1392MB | 0.51s
step   32700 | phase 1 | loss_G 6.2760 | sep 2.2310 | stft 1.0277 | l1 0.0438 | amp 0.7468 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.37 | rss 1392MB | 0.51s
step   32800 | phase 1 | loss_G 2.7637 | sep -5.6890 | stft 1.1181 | l1 0.0356 | amp 0.5164 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.51 | rss 1392MB | 0.49s
step   32900 | phase 1 | loss_G 9.8340 | sep 7.8497 | stft 1.1780 | l1 0.0386 | amp 0.6345 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.61 | rss 1392MB | 0.51s
step   33000 | phase 1 | loss_G 9.6903 | sep 6.4998 | stft 1.2846 | l1 0.0348 | amp 0.5639 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.54 | rss 1392MB | 0.51s
step   33100 | phase 1 | loss_G 6.5258 | sep 3.0028 | stft 1.0013 | l1 0.0353 | amp 0.7208 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.43 | rss 1392MB | 0.51s
step   33200 | phase 1 | loss_G 8.7341 | sep 6.0399 | stft 1.1388 | l1 0.0401 | amp 0.1633 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.66 | rss 1392MB | 0.51s
step   33300 | phase 1 | loss_G 4.8054 | sep -1.1024 | stft 1.0682 | l1 0.0311 | amp 0.9696 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.42 | rss 1392MB | 0.51s
step   33400 | phase 1 | loss_G 3.7279 | sep -3.0066 | stft 1.0408 | l1 0.0544 | amp 1.0865 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.35 | rss 1392MB | 0.51s
step   33500 | phase 1 | loss_G 10.1778 | sep 6.3929 | stft 1.3930 | l1 0.0330 | amp 0.3706 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.50 | rss 1392MB | 0.51s
step   33600 | phase 1 | loss_G 12.9486 | sep 12.8631 | stft 1.2999 | l1 0.0347 | amp 0.0064 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.06 | rss 1392MB | 0.50s
step   33700 | phase 1 | loss_G 8.9522 | sep 6.6889 | stft 1.1189 | l1 0.0261 | amp 0.0847 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.69 | rss 1392MB | 0.51s
step   33800 | phase 1 | loss_G 11.0613 | sep 9.5379 | stft 1.2542 | l1 0.0425 | amp 0.0060 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.02 | rss 1392MB | 0.51s
step   33900 | phase 1 | loss_G 8.2439 | sep 1.5104 | stft 1.4937 | l1 0.0405 | amp 0.6865 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.39 | rss 1392MB | 0.51s
step   34000 | phase 1 | loss_G 10.5057 | sep 6.1138 | stft 1.4854 | l1 0.0439 | amp 0.1720 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.74 | rss 1392MB | 0.51s
step   34100 | phase 1 | loss_G 11.2343 | sep 11.2858 | stft 1.1149 | l1 0.0337 | amp 0.0115 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.96 | rss 1392MB | 0.51s
step   34200 | phase 1 | loss_G 9.6690 | sep 7.0719 | stft 1.2229 | l1 0.0371 | amp 0.3835 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   34300 | phase 1 | loss_G 6.4511 | sep 0.8006 | stft 1.2059 | l1 0.0424 | amp 0.7565 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.39 | rss 1392MB | 0.51s
step   34400 | phase 1 | loss_G 12.6180 | sep 10.3878 | stft 1.4808 | l1 0.0403 | amp 0.0285 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.95 | rss 1392MB | 0.49s
step   34500 | phase 1 | loss_G 8.6673 | sep 4.9931 | stft 1.2289 | l1 0.0523 | amp 0.4092 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.54 | rss 1392MB | 0.51s
step   34600 | phase 1 | loss_G 18.8185 | sep 14.1856 | stft 2.3334 | l1 0.1173 | amp 0.6670 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 2.75 | rss 1392MB | 0.51s
step   34700 | phase 1 | loss_G 12.7751 | sep 12.0154 | stft 1.3514 | l1 0.0206 | amp 0.0515 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.20 | rss 1392MB | 0.51s
step   34800 | phase 1 | loss_G 7.7788 | sep 5.7462 | stft 0.9761 | l1 0.0510 | amp 0.2289 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.63 | rss 1392MB | 0.51s
step   34900 | phase 1 | loss_G 12.9938 | sep 12.7185 | stft 1.3213 | l1 0.0565 | amp 1.1460 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   35000 | phase 1 | loss_G 12.1781 | sep 7.8182 | stft 1.6515 | l1 0.0226 | amp 0.4978 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.47 | rss 1392MB | 0.51s
Removed old checkpoint: ./checkpoints/checkpoint_0035000.pt
Saved checkpoint: ./checkpoints/checkpoint_0035000.pt
Validation loss: 1.4244 | si_sdr: -4.31 dB | rms_ratio: 0.574 | ta_energy: -29.5 dB
step   35100 | phase 1 | loss_G 12.2514 | sep 9.7499 | stft 1.4726 | l1 0.0273 | amp 0.1041 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.73 | rss 1392MB | 0.51s
step   35200 | phase 1 | loss_G 5.5553 | sep 0.8033 | stft 1.0251 | l1 0.0559 | amp 0.4518 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.52 | rss 1392MB | 0.49s
step   35300 | phase 1 | loss_G 8.2419 | sep 4.5891 | stft 1.1846 | l1 0.0487 | amp 0.5955 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.75 | rss 1392MB | 0.51s
step   35400 | phase 1 | loss_G 4.7224 | sep -1.0142 | stft 1.0390 | l1 0.0686 | amp 0.7511 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.42 | rss 1392MB | 0.51s
step   35500 | phase 1 | loss_G 9.0821 | sep 7.7036 | stft 1.0426 | l1 0.0347 | amp 0.1958 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.58 | rss 1392MB | 0.51s
step   35600 | phase 1 | loss_G 10.6706 | sep 9.4663 | stft 1.1840 | l1 0.0348 | amp 0.4870 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.54 | rss 1392MB | 0.51s
step   35700 | phase 1 | loss_G 7.3288 | sep 4.7222 | stft 0.9883 | l1 0.0522 | amp 0.4270 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.54 | rss 1392MB | 0.51s
step   35800 | phase 1 | loss_G 5.5806 | sep 0.0188 | stft 1.1112 | l1 0.0308 | amp 0.6507 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.42 | rss 1392MB | 0.51s
step   35900 | phase 1 | loss_G 7.2326 | sep 3.4327 | stft 1.0987 | l1 0.0458 | amp 0.5889 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.46 | rss 1392MB | 0.51s
step   36000 | phase 1 | loss_G 5.5500 | sep 0.5545 | stft 1.0491 | l1 0.0545 | amp 0.5345 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.49 | rss 1392MB | 0.49s
step   36100 | phase 1 | loss_G 6.1782 | sep 2.9142 | stft 0.9407 | l1 0.0351 | amp 0.5100 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.53 | rss 1392MB | 0.51s
step   36200 | phase 1 | loss_G 6.1536 | sep 2.0760 | stft 1.0186 | l1 0.0455 | amp 0.3992 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.52 | rss 1392MB | 0.51s
step   36300 | phase 1 | loss_G 2.5003 | sep -3.3606 | stft 0.8327 | l1 0.0342 | amp 0.0284 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.83 | rss 1392MB | 0.51s
step   36400 | phase 1 | loss_G 6.9761 | sep 3.1176 | stft 1.0780 | l1 0.0549 | amp 0.6606 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.46 | rss 1392MB | 0.51s
step   36500 | phase 1 | loss_G 10.5632 | sep 6.2982 | stft 1.4797 | l1 0.0314 | amp 0.2207 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.53 | rss 1392MB | 0.51s
step   36600 | phase 1 | loss_G 8.6538 | sep 6.5468 | stft 1.0713 | l1 0.0482 | amp 0.2032 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.66 | rss 1392MB | 0.51s
step   36700 | phase 1 | loss_G 8.8671 | sep 5.4136 | stft 1.2284 | l1 0.0366 | amp 0.1888 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.60 | rss 1392MB | 0.51s
step   36800 | phase 1 | loss_G 8.3409 | sep 4.1536 | stft 1.2496 | l1 0.0320 | amp 0.5308 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.74 | rss 1392MB | 0.49s
step   36900 | phase 1 | loss_G 8.2481 | sep 6.0601 | stft 1.0402 | l1 0.0343 | amp 0.1864 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.69 | rss 1392MB | 0.51s
step   37000 | phase 1 | loss_G 7.1283 | sep 2.3395 | stft 1.1865 | l1 0.0526 | amp 0.2693 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.61 | rss 1392MB | 0.51s
step   37100 | phase 1 | loss_G 8.4317 | sep 6.9068 | stft 0.9910 | l1 0.0461 | amp 0.1595 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.68 | rss 1392MB | 0.51s
step   37200 | phase 1 | loss_G 5.7566 | sep 0.8882 | stft 1.0582 | l1 0.0428 | amp 0.7784 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.31 | rss 1392MB | 0.51s
step   37300 | phase 1 | loss_G 8.8737 | sep 6.8007 | stft 1.0913 | l1 0.0335 | amp 0.1228 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.76 | rss 1392MB | 0.51s
step   37400 | phase 1 | loss_G 6.1671 | sep 2.9635 | stft 0.9319 | l1 0.0515 | amp 0.5518 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.49 | rss 1392MB | 0.51s
step   37500 | phase 1 | loss_G 6.3617 | sep 1.4063 | stft 1.1263 | l1 0.0539 | amp 0.9336 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.38 | rss 1392MB | 0.51s
step   37600 | phase 1 | loss_G 8.0671 | sep 5.5799 | stft 1.0505 | l1 0.0493 | amp 0.3508 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.49s
step   37700 | phase 1 | loss_G 7.7162 | sep 3.4936 | stft 1.1904 | l1 0.0350 | amp 0.5938 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.48 | rss 1392MB | 0.51s
step   37800 | phase 1 | loss_G 10.5024 | sep 8.0753 | stft 1.2880 | l1 0.0494 | amp 0.3156 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.68 | rss 1392MB | 0.51s
step   37900 | phase 1 | loss_G 2.9011 | sep -4.2732 | stft 1.0023 | l1 0.0519 | amp 0.8201 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.40 | rss 1392MB | 0.51s
step   38000 | phase 1 | loss_G 9.9990 | sep 1.7190 | stft 1.8235 | l1 0.0442 | amp 0.2137 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.74 | rss 1392MB | 0.51s
step   38100 | phase 1 | loss_G 7.8982 | sep 4.2780 | stft 1.1477 | l1 0.0415 | amp 0.2542 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.60 | rss 1392MB | 0.51s
step   38200 | phase 1 | loss_G 8.4684 | sep 6.2021 | stft 1.0692 | l1 0.0430 | amp 0.1659 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.70 | rss 1392MB | 0.51s
step   38300 | phase 1 | loss_G 10.3556 | sep 6.4047 | stft 1.4283 | l1 0.0238 | amp 0.1596 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   38400 | phase 1 | loss_G 10.3488 | sep 7.9105 | stft 1.2763 | l1 0.0241 | amp 0.2652 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.49s
step   38500 | phase 1 | loss_G 11.4178 | sep 8.6715 | stft 1.4121 | l1 0.0433 | amp 0.0779 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.89 | rss 1392MB | 0.51s
step   38600 | phase 1 | loss_G 11.1902 | sep 8.4230 | stft 1.3928 | l1 0.0294 | amp 0.0683 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.72 | rss 1392MB | 0.51s
step   38700 | phase 1 | loss_G 11.1527 | sep 8.7686 | stft 1.3501 | l1 0.0354 | amp 0.4359 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   38800 | phase 1 | loss_G 8.9937 | sep 7.7991 | stft 1.0141 | l1 0.0475 | amp 0.4313 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.61 | rss 1392MB | 0.51s
step   38900 | phase 1 | loss_G 11.6655 | sep 8.6690 | stft 1.4632 | l1 0.0298 | amp 0.0037 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.95 | rss 1392MB | 0.51s
step   39000 | phase 1 | loss_G 9.2861 | sep 7.5231 | stft 1.1008 | l1 0.0411 | amp 0.1847 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.66 | rss 1392MB | 0.51s
step   39100 | phase 1 | loss_G 7.3838 | sep 0.5366 | stft 1.4198 | l1 0.0326 | amp 0.0667 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.02 | rss 1392MB | 0.51s
step   39200 | phase 1 | loss_G 6.1539 | sep 1.3508 | stft 1.0919 | l1 0.0383 | amp 1.0496 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.37 | rss 1392MB | 0.50s
step   39300 | phase 1 | loss_G 9.4387 | sep 6.3086 | stft 1.2511 | l1 0.0580 | amp 0.1779 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.65 | rss 1392MB | 0.51s
step   39400 | phase 1 | loss_G 9.6909 | sep 7.9618 | stft 1.1382 | l1 0.0376 | amp 0.1227 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.71 | rss 1392MB | 0.51s
step   39500 | phase 1 | loss_G 7.5767 | sep 3.8391 | stft 1.1267 | l1 0.0476 | amp 0.6431 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.53 | rss 1392MB | 0.51s
step   39600 | phase 1 | loss_G 5.2434 | sep 0.6051 | stft 0.9863 | l1 0.0188 | amp 0.5784 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.46 | rss 1392MB | 0.51s
step   39700 | phase 1 | loss_G 9.7075 | sep 8.2775 | stft 1.1109 | l1 0.0279 | amp 0.2127 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.69 | rss 1392MB | 0.51s
step   39800 | phase 1 | loss_G 7.4543 | sep 1.4001 | stft 1.3452 | l1 0.0567 | amp 0.5526 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.45 | rss 1392MB | 0.51s
step   39900 | phase 1 | loss_G 3.2554 | sep -2.7324 | stft 0.9186 | l1 0.0576 | amp 0.5331 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.50 | rss 1392MB | 0.51s
step   40000 | phase 1 | loss_G 8.1860 | sep 3.8677 | stft 1.2457 | l1 0.0478 | amp 0.3912 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.49 | rss 1392MB | 0.49s
Removed old checkpoint: ./checkpoints/checkpoint_0040000.pt
Saved checkpoint: ./checkpoints/checkpoint_0040000.pt
Validation loss: 1.4379 | si_sdr: -4.24 dB | rms_ratio: 0.643 | ta_energy: -30.0 dB
step   40100 | phase 1 | loss_G 7.3527 | sep 4.7097 | stft 0.9952 | l1 0.0441 | amp 0.2794 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   40200 | phase 1 | loss_G 11.7940 | sep 10.4540 | stft 1.3097 | l1 0.0366 | amp 0.0076 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.95 | rss 1392MB | 0.51s
step   40300 | phase 1 | loss_G 4.7220 | sep -0.8282 | stft 1.0222 | l1 0.0502 | amp 0.6021 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.46 | rss 1392MB | 0.51s
step   40400 | phase 1 | loss_G 5.2768 | sep -0.1503 | stft 1.0663 | l1 0.0407 | amp 0.9658 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.39 | rss 1392MB | 0.51s
step   40500 | phase 1 | loss_G 6.3650 | sep 1.6017 | stft 1.1077 | l1 0.0518 | amp 0.8334 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.46 | rss 1392MB | 0.51s
step   40600 | phase 1 | loss_G 7.2223 | sep 4.1828 | stft 1.0210 | l1 0.0514 | amp 0.3161 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.60 | rss 1392MB | 0.51s
step   40700 | phase 1 | loss_G 10.8470 | sep 9.3110 | stft 1.2343 | l1 0.0397 | amp 0.0486 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.82 | rss 1392MB | 0.51s
step   40800 | phase 1 | loss_G 7.8089 | sep 4.9885 | stft 1.0592 | l1 0.0376 | amp 0.3014 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.54 | rss 1392MB | 0.49s
step   40900 | phase 1 | loss_G 7.2454 | sep 4.0359 | stft 1.0394 | l1 0.0612 | amp 0.2992 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.58 | rss 1392MB | 0.51s
step   41000 | phase 1 | loss_G 7.4064 | sep 2.8039 | stft 1.1971 | l1 0.0382 | amp 0.4033 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.45 | rss 1392MB | 0.51s
step   41100 | phase 1 | loss_G 10.7613 | sep 9.9326 | stft 1.1534 | l1 0.0559 | amp 0.0289 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.15 | rss 1392MB | 0.51s
step   41200 | phase 1 | loss_G 13.6219 | sep 12.5767 | stft 1.4623 | l1 0.0439 | amp 0.1149 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.35 | rss 1392MB | 0.51s
step   41300 | phase 1 | loss_G 6.8515 | sep 2.2099 | stft 1.1449 | l1 0.0440 | amp 0.7877 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.41 | rss 1392MB | 0.51s
step   41400 | phase 1 | loss_G 7.2179 | sep 1.7149 | stft 1.2690 | l1 0.0310 | amp 0.5872 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.43 | rss 1392MB | 0.51s
step   41500 | phase 1 | loss_G 10.0911 | sep 8.5661 | stft 1.1567 | l1 0.0494 | amp 0.1568 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.68 | rss 1392MB | 0.51s
step   41600 | phase 1 | loss_G 10.8894 | sep 9.8583 | stft 1.1886 | l1 0.0345 | amp 0.3299 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.53 | rss 1392MB | 0.49s
step   41700 | phase 1 | loss_G 9.0812 | sep 6.3241 | stft 1.1808 | l1 0.0304 | amp 0.2664 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   41800 | phase 1 | loss_G 3.9805 | sep -2.8146 | stft 1.0728 | l1 0.0479 | amp 0.7269 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.43 | rss 1392MB | 0.51s
step   41900 | phase 1 | loss_G 5.3486 | sep 0.7391 | stft 0.9915 | l1 0.0433 | amp 0.6685 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.46 | rss 1392MB | 0.51s
step   42000 | phase 1 | loss_G 4.3237 | sep -1.1731 | stft 0.9780 | l1 0.0407 | amp 0.0892 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.86 | rss 1392MB | 0.51s
step   42100 | phase 1 | loss_G 6.2453 | sep 2.7232 | stft 0.9718 | l1 0.0490 | amp 0.4220 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.51s
step   42200 | phase 1 | loss_G 8.2076 | sep 4.5445 | stft 1.1825 | l1 0.0460 | amp 0.4804 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.54 | rss 1392MB | 0.51s
step   42300 | phase 1 | loss_G 9.2905 | sep 6.6163 | stft 1.1922 | l1 0.0431 | amp 0.4682 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.52 | rss 1392MB | 0.51s
step   42400 | phase 1 | loss_G 6.9813 | sep 3.2018 | stft 1.0713 | l1 0.0478 | amp 0.3958 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.60 | rss 1392MB | 0.49s
step   42500 | phase 1 | loss_G 8.7340 | sep 7.4544 | stft 0.9987 | l1 0.0268 | amp 0.3139 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   42600 | phase 1 | loss_G 6.5446 | sep 2.9729 | stft 1.0065 | l1 0.0511 | amp 0.2664 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   42700 | phase 1 | loss_G 13.0870 | sep 11.4560 | stft 1.4684 | l1 0.0346 | amp 0.0737 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.31 | rss 1392MB | 0.51s
step   42800 | phase 1 | loss_G 7.7570 | sep 4.1816 | stft 1.1296 | l1 0.0362 | amp 0.2157 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.66 | rss 1392MB | 0.51s
step   42900 | phase 1 | loss_G 3.1691 | sep -3.9215 | stft 1.0220 | l1 0.0399 | amp 0.5930 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.92 | rss 1392MB | 0.51s
step   43000 | phase 1 | loss_G 6.2957 | sep 1.7765 | stft 1.0763 | l1 0.0514 | amp 0.7168 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.43 | rss 1392MB | 0.51s
step   43100 | phase 1 | loss_G 9.1341 | sep 5.9536 | stft 1.2266 | l1 0.0486 | amp 0.3617 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.62 | rss 1392MB | 0.51s
step   43200 | phase 1 | loss_G 8.1019 | sep 5.1917 | stft 1.0970 | l1 0.0419 | amp 0.1914 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.71 | rss 1392MB | 0.50s
step   43300 | phase 1 | loss_G 10.6305 | sep 9.2407 | stft 1.1973 | l1 0.0477 | amp 0.0180 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.94 | rss 1392MB | 0.51s
step   43400 | phase 1 | loss_G 5.5393 | sep 0.6443 | stft 1.0388 | l1 0.0465 | amp 0.4826 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.50 | rss 1392MB | 0.51s
step   43500 | phase 1 | loss_G 8.3814 | sep 3.6576 | stft 1.3074 | l1 0.0312 | amp 0.0476 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.76 | rss 1392MB | 0.51s
step   43600 | phase 1 | loss_G 8.3394 | sep 5.5670 | stft 1.1090 | l1 0.0219 | amp 0.2622 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.70 | rss 1392MB | 0.51s
step   43700 | phase 1 | loss_G 9.0816 | sep 6.7744 | stft 1.1335 | l1 0.0535 | amp 0.5285 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.52 | rss 1392MB | 0.51s
step   43800 | phase 1 | loss_G 8.5933 | sep 5.3290 | stft 1.1814 | l1 0.0435 | amp 0.5064 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.54 | rss 1392MB | 0.51s
step   43900 | phase 1 | loss_G 7.9672 | sep 4.0909 | stft 1.1804 | l1 0.0396 | amp 0.6287 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.58 | rss 1392MB | 0.51s
step   44000 | phase 1 | loss_G 8.0537 | sep 6.3645 | stft 0.9691 | l1 0.0521 | amp 0.1247 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.72 | rss 1392MB | 0.49s
step   44100 | phase 1 | loss_G 7.8573 | sep 4.1365 | stft 1.1539 | l1 0.0392 | amp 0.2782 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   44200 | phase 1 | loss_G 5.3031 | sep 0.8240 | stft 0.9728 | l1 0.0543 | amp 0.2305 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.62 | rss 1392MB | 0.51s
